id;question;mediaReference;points;typeId;correctAnswerId
2482;Czy na tym skrzyżowaniu zatrzymanie pojazdu powinno nastąpić przed znakiem „STOP”?;Slajd293_cen_1024x576.jpg;3;1;5930
2483;Czy w tej sytuacji zamierzając kontynuować jazdę prosto przez skrzyżowanie masz obowiązek zatrzymać się przed znakiem „STOP”?;156_1024x576.jpg;3;1;5932
2484;Czy w widocznej sytuacji dopuszczalne jest zawracanie?;Slajd372_cen_1024x576.jpg;3;1;5934
2485;Czy w widocznej sytuacji masz prawo kontynuować jazdę bez zatrzymania się?;Slajd280_cen_1024x576.jpg;3;1;5936
2486;Czy w widocznej sytuacji masz prawo przejechać przez przejazd bez zatrzymania się, jeżeli nie nadjeżdża pojazd szynowy?;Slajd290_cen_1024x576.jpg;3;1;5938
2487;Czy w widocznej sytuacji masz prawo wjechać na przejazd kolejowy bez zatrzymania się, jeżeli nie zbliża się pojazd szynowy?;Slajd296_cen_1024x576.jpg;3;1;5940
2488;Czy w widocznej sytuacji masz prawo zawrócić na najbliższym skrzyżowaniu?;Slajd396_cen_1024x576.jpg;3;1;5942
2489;Czy w widocznej sytuacji masz prawo zawrócić na najbliższym skrzyżowaniu?;Slajd407_cen_1024x576.jpg;3;1;5944
2490;Czy w widocznej sytuacji masz prawo zawrócić na najbliższym skrzyżowaniu?;Slajd543_cen_1024x576.jpg;3;1;5946
2491;Czy w widocznej sytuacji masz prawo zawrócić na skrzyżowaniu?;Slajd53_cen_1024x576.jpg;3;1;5948
2492;Czy w widocznej sytuacji, w czasie nadawania tego sygnału świetlnego masz prawo skręcić w lewo na skrzyżowaniu?;Slajd53_cen_1024x576.jpg;3;1;5950
2493;Czy widoczny znak zakazu zabrania skręcania w lewo na skrzyżowaniu?;Slajd372_cen_1024x576.jpg;3;1;5952
2494;Czy w tej sytuacji masz obowiązek każdorazowo zatrzymać swój pojazd przed wjazdem na skrzyżowanie?;PICT_147_1024x576.wmv;3;1;5953
2495;Czy w tej sytuacji powinieneś kontynuować jazdę prosto przez skrzyżowanie?;PICT_159_1024x576.wmv;3;1;5955
2496;Czy w tej sytuacji przed wykonaniem manewru skrętu w prawo, masz obowiązek zatrzymać się przed jezdnią poprzeczną?;ZZ-10-14_0003_Censored_1024x576.wmv;3;1;5957
2497;Czy w tej sytuacji zabrania się wjazdu na jezdnię za tym znakiem pionowym?;PICT_144_1024x576.wmv;3;1;5959
2498;Czy w tej sytuacji znak pionowy „zakaz zatrzymywania się” dotyczy również pobocza gruntowego?;ZZ-10-14_0005_Censored_1024x576.wmv;3;1;5961
2499;Czy w widocznej sytuacji masz obowiązek zatrzymać pojazd przed wjechaniem na przejazd kolejowy?;Film_586.wmv;3;1;5963
2500;Czy w widocznej sytuacji możesz wjechać na zwężony odcinek jezdni?;Slajd57_cen_1024x576.jpg;3;1;5965
2501;Czy masz prawo prowadzić pojazd gdy obecność alkoholu w wydychanym powietrzu w Twoim organizmie przekracza 0,1 mg w dm³?;91_1024x576.jpg;2;1;5968
2502;Czy masz prawo prowadzić pojazd gdy stężenie alkoholu we krwi w Twoim organizmie przekracza 0,2‰?;91_1024x576.jpg;2;1;5970
2503;Czy po każdym leku dostępnym bez recepty masz prawo prowadzić pojazd?;IMG_4570_1024x576.jpg;2;1;5972
2504;Czy prowadząc pojazd w stanie po użyciu alkoholu podlegasz odpowiedzialności za wykroczenie?;91_1024x576.jpg;2;1;5973
2505;Czy po wjeździe na drogę oznaczoną tymi znakami pionowymi, masz prawo kontynuować jazdę z prędkością 30 km/h?;PICT_143_Censored_1024x576.wmv;1;1;5976
2506;Czy w miejscu oznaczonym tym znakiem informacyjnym dozwolone jest cofanie pojazdem?;ZI-10-14_0001_Censored_1024x576.wmv;1;1;5978
2507;Czy w przedstawionej sytuacji opuszczasz autostradę?;PICT_191_1024x576.wmv;1;1;5980
2508;Czy w przedstawionej sytuacji wjeżdżasz na autostradę?;PICT_18_1024x576.wmv;1;1;5982
2509;Czy w tej sytuacji, kierując samochodem osobowym, masz prawo kontynuować jazdę prawym pasem ruchu?;PICT_138_1024x576.wmv;1;1;5984
2510;Czy jadąc tą jezdnią możesz najeżdżać na widoczny z lewej strony pasa ruchu znak poziomy?;PICT_119_Censored_1024x576.wmv;1;1;5986
2511;Czy jadąc tym pasem ruchu masz prawo kontynuować jazdę na wprost?;PICT_23_1024x576.wmv;1;1;5988
2512;Czy mając zamiar zawrócić na tym skrzyżowaniu jesteś na właściwym pasie ruchu?;ZP-10-14-0004_Censored_1024x576.wmv;1;1;5990
2513;Czy manewr zawracania na tym skrzyżowaniu możesz wykonać ze skrajnego prawego pasa ruchu?;ZP-10-14-0004_Censored_1024x576.wmv;1;1;5992
2514;Czy przed tą linią (złożoną z trójkątów) należy bezwzględnie się zatrzymać?;PICT_24_1024x576.wmv;1;1;5994
2515;Czy ten znak poziomy rozdziela pasy ruchu przeznaczone dla ruchu o przeciwnym kierunku jazdy?;PICT_114_Censored_1024x576.wmv;1;1;5996
2516;Czy w przedstawionej sytuacji dojechałeś do przejścia dla pieszych?;PICT_21_Censored_1024x576.wmv;1;1;5998
2517;Czy w tej sytuacji podczas wyprzedzania masz prawo przejechać przez linię na środku jezdni?;PICT_22_Censored_1024x576.wmv;1;1;6000
2518;Czy w tej sytuacji widząc ten znak poziomy w postaci trójkątów masz obowiązek każdorazowego zatrzymania się przed wjazdem na drogę z pierwszeństwem?;PICT_125_1024x576.wmv;1;1;6002
2519;Czy z tego pasa ruchu masz prawo jechać prosto przez skrzyżowanie?;ZP-10-14-0001_Censored_1024x576.wmv;1;1;6004
2520;Czy w tej sytuacji pojazd nadjeżdżający z przeciwka ma pierwszeństwo na zwężonym odcinku jezdni?;Slajd297_cen_1024x576.jpg;1;1;6006
2521;Czy w widocznej sytuacji masz prawo zmienić pas ruchu i pojechać prosto przez skrzyżowanie?;Slajd384_cen_1024x576.jpg;1;1;6008
2522;Czy w widocznej sytuacji masz prawo zmienić pas ruchu na lewy z zachowaniem szczególnej ostrożności?;Slajd384_cen_1024x576.jpg;1;1;6010
2523;Czy w widocznej sytuacji masz prawo zmienić pas ruchu na prawy?;Slajd393_cen_1024x576.jpg;1;1;6012
2524;Czy z tego pasa ruchu masz prawo pojechać prosto przez skrzyżowanie?;Slajd373_cen_1024x576.jpg;1;1;6014
2525;Czy w tej sytuacji jesteś uprzedzany, że skręcając w prawo za znakiem wjedziesz na drogę bez przejazdu?;PICT_134_1024x576.wmv;1;1;6015
2526;Czy w tej sytuacji znajdujesz się na drodze z pierwszeństwem?;ZI-10-14_0002_Censored_1024x576.wmv;1;1;6017
2527;Czy w tej sytuacji widoczny bezpośrednio przed tobą znak poziomy wyznacza miejsce zatrzymania pojazdu w związku ze znakiem pionowym B-20 „STOP”?;PICT_123_1024x576.wmv;1;1;6019
2528;Czy w tej sytuacji zatrzymanie pojazdu w celu ustąpienia pierwszeństwa powinno nastąpić bezpośrednio przed linią bezwzględnego zatrzymania?;ZP-10-14-0011_Censored_1024x576.wmv;1;1;6021
2529;Czy widoczne znaki poziome w postaci strzałek na jezdni, nakazują jazdę tylko we wskazanym kierunku, z pasów ruchu, na których się znajdują?;PICT_122_1024x576.wmv;1;1;6023
2530;Czy widoczny znak poziomy rozdziela pasy ruchu przeznaczone dla ruchu o tym samym kierunku jazdy?;PICT_114_Censored_1024x576.wmv;1;1;6025
2531;Czy z tego pasa ruchu dozwolona jest jazda tylko prosto przez skrzyżowanie?;ZP-10-14-0008_Censored_1024x576.wmv;1;1;6027
2532;Czy na drodze wewnętrznej, oznaczonej odpowiednim znakiem drogowym, masz obowiązek stosować się do umieszczonych tutaj znaków drogowych?;Slajd_004974_1024x576.jpg;1;1;6029
2533;Czy w widocznej sytuacji znajdujesz się na drodze z pierwszeństwem?;Slajd392_cen_1024x576.jpg;1;1;6031
2534;Czy zbliżasz się do miejsca, gdzie rowerzyści mogą przejeżdżać poprzecznie jezdnię?;N682.jpg;1;1;6033
2535;Czy zbliżasz się do przejazdu dla rowerzystów i przejścia dla pieszych?;N683.jpg;1;1;6035
2536;Czy w widocznej sytuacji masz obowiązek jak najszybciej powrócić na prawą część jezdni?;Slajd20_cen_1024x576.jpg;1;1;6037
2537;Czy w widocznej sytuacji znaki poziome na jezdni zezwalają na zmianę pasa ruchu na lewy?;Slajd407_cen_1024x576.jpg;1;1;6039
2538;Czy wyjeżdżając za te znaki informacyjne włączasz się do ruchu?;Slajd261_cen_1024x576.jpg;1;1;6041
2539;Czy z tego pasa ruchu po zmianie sygnału na zielony masz prawo skręcić w lewo na skrzyżowaniu?;Slajd375_cen_1024x576.jpg;1;1;6043
2540;Czy kierując pojazdem silnikowym masz obowiązek stosować się do poleceń i sygnałów wydawanych w nocy poza obszarem zabudowanym przez pracownika kolejowego na przejeździe kolejowym?;brak_zdjecia_1024x576.jpg;1;1;6045
2541;Czy w tej sytuacji jadąc na wprost przez widoczne skrzyżowanie masz pierwszeństwo przed pojazdami nadjeżdżającymi z prawej strony?;PICT_127_1024x576.wmv;3;1;6048
2542;Czy w tej sytuacji, zamierzając skręcić w prawo, masz obowiązek zatrzymać się przed skrzyżowaniem?;ZP-10-14-0017_Censored_1024x576.wmv;3;1;6050
2543;Czy w tej sytuacji wjeżdżając na jezdnię drogi publicznej masz obowiązek zastosować zasady związane z włączaniem się do ruchu?;223_1024x576.jpg;3;1;6051
2544;Czy pojazd wjeżdżający na tak oznakowane skrzyżowanie ma pierwszeństwo przed pojazdem poruszającym się dookoła wyspy centralnej?;PNS-10-14-0007_Censored_1024x576.wmv;3;1;6054
2545;Czy w przedstawionej sytuacji masz pierwszeństwo przed pojazdem z lewej strony?;PICT_31_1024x576.wmv;3;1;6056
2546;Czy w przedstawionej sytuacji powinieneś ustąpić pierwszeństwa pojazdom wyjeżdżającym z lewej strony?;PICT_34_Censored_1024x576.wmv;3;1;6058
2547;Czy w przedstawionej sytuacji powinieneś ustąpić pierwszeństwa pojazdowi z prawej strony?;PICT_36_Censored_1024x576.wmv;3;1;6060
2548;Czy w przedstawionej sytuacji wjeżdżając na to skrzyżowanie musisz się bezwzględnie zatrzymać?;PICT_38_1024x576.wmv;3;1;6062
2549;Czy w tej sytuacji skręcając w lewo na skrzyżowaniu, masz obowiązek ustąpić pierwszeństwa pojazdowi z prawej strony?;PNS-10-14-0001_Censored_1024x576.wmv;3;1;6064
2550;Czy w tej sytuacji zbliżasz się do skrzyżowania równorzędnego?;PNS-10-14-0007_Censored_1024x576.wmv;3;1;6066
2551;Czy w widocznej sytuacji zbliżasz się do drogi z pierwszeństwem?;PNS-10-14-0002_Censored_1024x576.wmv;3;1;6068
2552;Czy wjeżdżając na to skrzyżowanie masz pierwszeństwo przed pojazdem z lewej strony?;PICT_40_1024x576.wmv;3;1;6070
2553;Czy w tej sytuacji, zamierzając jechać prosto przez skrzyżowanie, masz pierwszeństwo przed innymi uczestnikami ruchu drogowego?;Slajd245_cen_1024x576.jpg;3;1;6072
2554;Czy w widocznej sytuacji masz pierwszeństwo przed pojazdem poruszającym się jezdnią poprzeczną?;Slajd293_cen_1024x576.jpg;3;1;6074
2555;Czy wjeżdżając na widoczne skrzyżowanie o ruchu okrężnym masz pierwszeństwo względem uczestników ruchu znajdujących się już na tym skrzyżowaniu?;219_1024x576.jpg;3;1;6076
2556;Czy zamierzając jechać prosto przez to skrzyżowanie masz obowiązek ustąpić pierwszeństwa pojazdom nadjeżdżającym z prawej strony?;Slajd46_cen_1024x576.jpg;3;1;6078
2557;Masz zamiar kontynuować jazdę w lewo na najbliższym skrzyżowaniu. Czy w tej sytuacji masz obowiązek ustąpić pierwszeństwa pojazdom, które zbliżają się z przeciwka?;216_1024x576.jpg;3;1;6080
2558;Masz zamiar skręcić w prawo na widocznym skrzyżowaniu. Czy w związku z tym masz obowiązek ustąpić pierwszeństwa pojazdom, które zbliżają się z lewej strony?;213_1024x576.jpg;3;1;6082
2559;Czy jadąc prosto przez to skrzyżowanie masz pierwszeństwo przed pojazdem z prawej strony?;PNS-10-14-0002_Censored_1024x576.wmv;3;1;6083
2560;Czy skręcając w lewo na tym skrzyżowaniu należy zachować szczególną ostrożność?;PNS-10-14-0004_Censored_1024x576.wmv;3;1;6085
2561;Czy w przedstawionej sytuacji masz pierwszeństwo przed pojazdem z prawej strony?;PICT_36_Censored_1024x576.wmv;3;1;6087
2562;Czy zamierzając kontynuować jazdę drogą z pierwszeństwem, masz obowiązek włączyć lewy kierunkowskaz?;PNS-10-14-0001_Censored_1024x576.wmv;3;1;6089
2563;Czy w tej sytuacji, skręcając w prawo na skrzyżowaniu, wjedziesz na drogę z pierwszeństwem?;Slajd44_cen_1024x576.jpg;3;1;6091
2564;Czy wjeżdżając na widoczne skrzyżowanie masz obowiązek - w razie potrzeby - ustąpić pierwszeństwa uczestnikom ruchu nadjeżdżającym z lewej strony?;220_cen_1024x576.jpg;3;1;6093
2565;Masz zamiar przejechać na wprost przez widoczne skrzyżowanie. Czy w tej sytuacji masz obowiązek ustąpić pierwszeństwa pojazdom, które nadjeżdżają z lewej strony?;214_1024x576.jpg;3;1;6095
2566;Czy w przedstawionej sytuacji masz prawo zawrócić na skrzyżowaniu?;PICT_187_1024x576.wmv;3;1;6098
2567;Czy w przedstawionej sytuacji przed wjazdem na skrzyżowanie obowiązkowo trzeba się zatrzymać?;PICT_65_Censored_1024x576.wmv;3;1;6100
2568;Czy w tej sytuacji masz prawo wjechać na skrzyżowanie przed zapaleniem się sygnału czerwonego?;PNS-10-14-0008_Censored_1024x576.wmv;3;1;6102
2569;Czy w tej sytuacji sygnał świetlny nadawany dla twojego kierunku ruchu zezwala na wjazd za sygnalizator?;Film_465.wmv;3;1;6104
2570;Czy widoczny sygnał zezwala na skręcenie w prawo bez zatrzymania?;Slajd262_cen_1024x576.jpg;3;1;6106
2571;Czy w przedstawionej sytuacji na tym skrzyżowaniu masz prawo zawrócić?;PICT_64_Censored_1024x576.wmv;3;1;6107
2572;Czy w tej sytuacji masz prawo wjechać za sygnalizator?;PNS-10-14-0009_Censored_1024x576.wmv;3;1;6109
2573;Czy w widocznej sytuacji dopuszczalne jest skręcanie w lewo i zawracanie na skrzyżowaniu?;Slajd385_cen_1024x576.jpg;3;1;6111
2574;Czy w widocznej sytuacji masz obowiązek oczekiwać na wjazd na skrzyżowanie?;Slajd66_cen_1024x576.jpg;3;1;6113
2575;W jaki sposób zwiększysz widoczność w przypadku zbliżania się do zakrętu o ograniczonej widoczności w prawo?;A0183.jpg;2;2;6115
2576;Kierując motocyklem efekt hamowania silnikiem uzyskasz:;A0192.jpg;2;2;6118
2577;Możesz prowadzić motocykl w zorganizowanej kolumnie pod warunkiem, że nie przekracza ona:;A0063.jpg;2;2;6122
2578;Co koniecznie powinieneś sprawdzić przed rozpoczęciem dłuższej jazdy motocyklem?;A0211.jpg;1;2;6124
2579;Czy wolno Ci przewozić dziecko powyżej 150 cm wzrostu na przednim siedzeniu w kabinie samochodu ciężarowego?;C2003.jpg;2;2;6127
2580;W którym z wymienionych miejsc możesz zatrzymać samochód ciężarowy podczas jazdy autostradą w sytuacji, gdy poczujesz zmęczenie?;C0016.jpg;3;2;6131
2581;Od godziny 6.00 do godziny 10.00 prowadzisz bez przerwy samochód ciężarowy. Za ile minut będziesz musiał zatrzymać pojazd, by nie naruszyć przepisów obowiązujących w Unii Europejskiej?;C0017.jpg;3;2;6134
2582;Który z prowadzonych przez Ciebie pojazdów w ramach zarobkowego przewozu drogowego powinien być wyposażony w tachograf?;C0311.jpg;3;2;6138
2583;W ile wyjść awaryjnych powinien być wyposażony autobus posiadający 32 miejsca dla pasażerów?;D0194.jpg;2;2;6140
2584;W którym z wymienionych miejsc możesz zatrzymać autobus podczas jazdy autostradą w sytuacji, gdy poczujesz zmęczenie?;D0185.jpg;3;2;6143
2585;Jak najskuteczniej hamować pojazdem z systemem ABS?;D0201.jpg;3;2;6146
2586;Jak należy się zachować w przypadku pomylenia zjazdu na drodze o wzmożonym ruchu?;D0218.jpg;3;2;6150
2587;Jak zachowasz się w sytuacji, która zmusi Cię do kontynuuowania jazdy za pojazdem nauki jazdy, bez możliwości bezpiecznego wykonania manewru wyprzedzania?;D0220.jpg;3;2;6151
2588;Jedziesz po drodze z maksymalną dozwoloną prędkością, pomimo tego widzisz zbliżający się z tyłu pojazd, który mruga światłami. Co zrobisz w tej sytuacji?;D0221.jpg;3;2;6156
2589;Co zrobisz jeśli na skrzyżowaniu wjedzie tuż przed Ciebie inny pojazd wymuszając pierwszeństwo przejazdu?;D0222.jpg;3;2;6159
2590;W jaki sposób możesz zmniejszyć zanieczyszczenie powietrza podczas postoju na dworcu autobusowym?;D0224.jpg;3;2;6162
2591;Kierujesz samochodem osobowym, jadąc dwujezdniową drogą ekspresową. Z jaką dopuszczalną prędkością wolno Ci jechać?;1065ztPIC.jpg;3;2;6164
2592;Kierujesz pojazdem osobowym z przyczepą, jadąc autostradą. Jakiej prędkości nie wolno Ci przekroczyć?;3052ztPIC.jpg;3;2;6166
2593;Z jaką dopuszczalną prędkością wolno Ci się poruszać kierując samochodem osobowym ciągnącym przyczepę lekką na autostradzie?;8110ztPIC.jpg;3;2;6169
2594;Które z wymienionych uszkodzeń pasów bezpieczeństwa oznaczają bezwzględną konieczność wymiany pasów na nowe?;8230ztPIC.jpg;3;2;6173
2595;Którą z wymienionych części ciała ma chronić zagłówek fotela pojazdu?;8234ztPIC.jpg;3;2;6175
2596;Który z wymienionych czynników ma bezpośredni wpływ na drogę hamowania?;8303ztPIC.jpg;3;2;6178
2597;Który z wymienionych czynników ma bezpośredni wpływ na drogę hamowania?;8307ztPIC.jpg;3;2;6182
2598;Jakie czynniki mają wpływ na łączny czas postrzegania i reakcji kierującego pojazdem?;8319ztPIC.jpg;3;2;6185
2599;Jaki odstęp musisz zachować wyprzedzając rower lub motorower?;2247ztPIC.jpg;3;2;6187
2600;Jaki odstęp od poprzedzającego pojazdu musisz utrzymać stojąc przed skrzyżowaniem i czekając na sygnał zielony?;2255ztPIC.jpg;3;2;6191
2601;Jaki odstęp od poprzedzającego pojazdu musisz utrzymać stojąc przed skrzyżowaniem i czekając na sygnał zielony?;8327ztPIC.jpg;3;2;6195
2602;Jaki odstęp musisz zachować od omijanej przeszkody?;8330ztPIC.jpg;3;2;6197
2603;Jaki odstęp należy zachować podczas wymijania?;8332ztPIC.jpg;3;2;6201
2604;Który z wymienionych elementów wyposażenia lub budowy pojazdu ma istotny wpływ na bezpieczeństwo podczas hamowania?;8333ztPIC.jpg;3;2;6204
2605;Jak zmienia się droga hamowania pojazdu zależnie od wzrostu prędkości?;8335ztPIC.jpg;3;2;6205
2606;Na jakie czynniki i okoliczności musisz zwrócić uwagę dobierając bezpieczną prędkość jazdy do panujących warunków drogowych?;8339ztPIC.jpg;3;2;6209
2607;Które wymienione czynniki zależne od kierującego pojazdem mają istotny wpływ na jego ostrość widzenia?;;2;2;6213
2608;Jaki wpływ na pole widzenia kierującego pojazdem ma prędkość jazdy?;;2;2;6214
2609;Używanie pojazdu w sposób powodujący uciążliwości związane z nadmierną emisją spalin do środowiska lub nadmiernym hałasem jest:;;1;2;6218
2610;W której z wymienionych niebezpiecznych sytuacji na drodze najlepiej sprawdzi się pojazd wyposażony w tzw. ASR, czyli układ zapobiegający poślizgowi kół napędzanych podczas ruszania?;;1;2;6222
2611;W której z wymienionych niebezpiecznych sytuacji na drodze najlepiej sprawdzi się pojazd wyposażony w tzw. ASR, czyli układ zapobiegający poślizgowi kół napędzanych podczas ruszania?;;1;2;6225
2612;W której z wymienionych niebezpiecznych sytuacji na drodze najlepiej sprawdzi się pojazd wyposażony w tzw. ESP, czyli układ stabilizacji toru jazdy?;;1;2;6226
